HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,HC,AC,HY,AY,HR,AR
For Sittard,PSV Eindhoven,1,3,1,1,5,6,3,1,0,0
Heracles,Heerenveen,2,1,1,0,9,4,2,2,0,0
Willem II,PSV Eindhoven,0,2,0,0,3,6,1,2,0,0
Nijmegen,Feyenoord,1,1,1,0,3,9,1,1,0,0
Sparta Rotterdam,For Sittard,1,1,1,1,9,5,1,2,0,0
Zwolle,Almere City,1,0,0,0,6,8,2,4,0,0
Groningen,Go Ahead Eagles,0,1,0,0,7,7,2,3,0,0
Twente,NAC Breda,1,0,0,0,4,3,2,2,0,0
Waalwijk,Ajax,0,2,0,0,2,12,2,1,0,0
AZ Alkmaar,Utrecht,1,2,1,1,8,1,1,2,0,0
Almere City,Willem II,0,1,0,0,6,5,1,3,0,0
NAC Breda,Nijmegen,1,0,0,0,8,3,2,1,1,0
PSV Eindhoven,Sparta Rotterdam,2,1,2,1,3,8,0,2,1,0
Utrecht,Waalwijk,3,2,1,1,7,0,1,0,0,1
Go Ahead Eagles,Heracles,4,1,0,1,3,5,1,2,0,0
Feyenoord,Twente,2,1,2,0,5,6,2,2,0,0
Heerenveen,Zwolle,1,1,1,1,8,2,2,2,0,0
Ajax,Groningen,3,1,1,0,5,2,3,2,0,0
For Sittard,AZ Alkmaar,1,0,0,0,2,5,4,2,0,0
Sparta Rotterdam,Almere City,2,2,0,2,5,3,2,3,1,0
AZ Alkmaar,PSV Eindhoven,1,2,0,2,0,3,0,0,1,0
Nijmegen,Heerenveen,3,0,1,0,4,4,0,3,0,0
Waalwijk,Twente,2,2,1,1,3,10,1,2,0,0
Go Ahead Eagles,Feyenoord,1,5,0,3,2,6,1,2,0,0
Willem II,For Sittard,0,0,0,0,2,10,1,1,0,0
Groningen,Utrecht,0,1,0,1,4,5,2,4,0,0
Heracles,Ajax,3,4,2,2,3,0,2,4,1,0
Zwolle,NAC Breda,1,2,0,0,7,4,1,2,0,0
Almere City,Nijmegen,1,0,0,0,4,8,1,1,0,0
For Sittard,Groningen,1,0,0,0,6,3,1,3,0,0
PSV Eindhoven,Zwolle,6,0,2,0,9,4,0,0,0,1
NAC Breda,Waalwijk,4,1,2,1,6,2,2,3,0,1
Heerenveen,Sparta Rotterdam,2,0,1,0,6,4,4,1,0,0
Utrecht,Feyenoord,0,2,0,1,2,8,3,2,0,0
Twente,Heracles,5,0,2,0,5,2,0,0,0,0
Ajax,Willem II,1,0,1,0,4,1,1,0,0,0
AZ Alkmaar,Go Ahead Eagles,2,2,1,0,4,6,3,2,0,0
Feyenoord,Ajax,0,2,0,2,3,4,4,2,0,0
Willem II,Twente,0,1,0,0,4,6,4,1,0,0
