HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,HC,AC,HY,AY,HR,AR
St Johnstone,Motherwell,2,1,0,1,7,3,1,4,0,0
Dundee United,Rangers,1,3,1,1,3,4,4,1,0,1
Dundee,Hearts,0,6,0,2,3,9,1,0,0,0
Hibernian,Aberdeen,2,0,1,0,2,8,0,0,0,0
St Mirren,St Johnstone,0,1,0,0,5,3,1,2,0,0
Kilmarnock,Dundee United,1,0,0,0,3,4,1,2,0,0
Motherwell,Celtic,1,3,1,2,3,10,0,0,0,0
Rangers,Ross County,4,0,3,0,8,3,0,1,0,0
Celtic,Dundee,6,0,2,0,6,3,1,4,0,0
Celtic,Dundee United,3,0,2,0,15,0,0,3,0,0
Dundee,Aberdeen,1,2,0,1,8,7,2,1,0,0
Kilmarnock,St Johnstone,3,1,1,0,7,5,1,1,0,0
Motherwell,Ross County,0,3,0,1,6,3,1,3,0,0
Hearts,Rangers,1,3,0,1,10,7,1,1,0,0
St Mirren,Hibernian,0,0,0,0,4,3,4,2,0,1
Hibernian,Celtic,2,1,2,0,5,10,3,2,0,0
Aberdeen,Kilmarnock,1,0,0,0,8,5,2,3,0,0
Dundee United,Motherwell,1,0,1,0,2,7,0,2,0,0
Rangers,St Mirren,0,2,0,0,11,3,1,2,0,0
Ross County,Dundee,3,1,1,1,9,6,0,2,0,0
St Johnstone,Hearts,1,2,0,1,3,6,0,3,0,0
Celtic,Aberdeen,5,1,3,0,4,3,1,0,0,0
Dundee United,Hibernian,1,3,1,1,1,10,1,2,0,0
Hearts,St Mirren,3,1,0,1,5,6,0,4,0,0
Motherwell,Dundee,2,1,1,0,5,10,1,0,0,0
St Johnstone,Ross County,1,0,0,0,12,3,2,0,0,0
Kilmarnock,Rangers,2,4,2,1,6,4,2,4,0,0
Dundee,St Johnstone,1,1,1,1,4,4,2,0,0,0
Rangers,Motherwell,1,2,0,2,12,3,2,2,0,0
Ross County,Kilmarnock,1,0,1,0,5,6,1,0,0,0
St Mirren,Celtic,2,5,1,2,3,3,3,0,0,0
Hibernian,Hearts,2,1,1,1,4,6,1,1,0,0
Aberdeen,Dundee United,2,2,0,2,14,5,1,2,0,0
Hearts,Ross County,2,0,1,0,6,6,0,2,0,0
Kilmarnock,Hibernian,1,1,0,1,4,5,2,0,0,0
Motherwell,St Mirren,2,2,1,2,0,7,3,3,0,1
St Johnstone,Aberdeen,0,0,0,0,1,6,0,0,0,0
Celtic,Rangers,2,3,0,2,7,6,0,3,0,0
Dundee United,Dundee,2,4,1,3,2,4,2,2,1,0
Aberdeen,Motherwell,4,1,2,1,9,4,1,2,0,0
Celtic,Hearts,3,0,3,0,6,1,0,1,0,0
Hibernian,St Johnstone,3,0,2,0,5,2,1,3,0,0
St Mirren,Kilmarnock,5,1,2,0,4,7,0,2,0,0
Dundee,Rangers,3,4,2,1,7,3,1,2,0,0
Ross County,Dundee United,0,1,0,0,4,9,1,2,0,0
Dundee,St Mirren,2,0,1,0,4,10,1,2,0,0
Kilmarnock,Motherwell,2,0,1,0,7,2,2,3,0,1
Rangers,Hibernian,0,2,0,1,5,1,1,3,0,0
Ross County,Aberdeen,0,1,0,1,9,1,1,3,0,0
St Johnstone,Celtic,1,0,1,0,4,11,4,2,0,0
Hearts,Dundee United,0,1,0,0,5,2,1,4,1,0
Celtic,Kilmarnock,5,1,4,1,10,0,0,0,0,0
Dundee United,St Johnstone,1,0,1,0,6,5,1,2,0,0
Motherwell,Hearts,0,0,0,0,4,2,0,3,0,0
St Mirren,Ross County,3,2,1,1,6,7,1,1,0,0
Aberdeen,Rangers,2,2,2,0,6,1,1,1,0,1
Hibernian,Dundee,4,0,1,0,8,3,1,1,0,0
