HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,HC,AC,HY,AY,HR,AR
Bayern Munich,Wolfsburg,8,1,2.0,1.0,6.0,2.0,0.0,1.0,0.0,0.0
Stuttgart,Ein Frankfurt,3,2,2.0,1.0,10.0,2.0,2.0,2.0,0.0,0.0
Dortmund,Werder Bremen,3,0,1.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0
Mainz,Heidenheim,2,1,1.0,0.0,4.0,1.0,2.0,2.0,0.0,0.0
Wolfsburg,St Pauli,2,1,1.0,1.0,7.0,4.0,1.0,2.0,0.0,0.0
FC Koln,Bayern Munich,1,3,1.0,1.0,4.0,6.0,0.0,0.0,0.0,0.0
Hoffenheim,M'gladbach,5,1,4.0,0.0,6.0,2.0,1.0,1.0,0.0,0.0
RB Leipzig,Freiburg,2,0,0.0,0.0,7.0,2.0,0.0,4.0,0.0,0.0
Augsburg,Union Berlin,1,1,1.0,0.0,3.0,3.0,1.0,0.0,0.0,1.0
Werder Bremen,Ein Frankfurt,3,3,1.0,1.0,4.0,1.0,1.0,4.0,0.0,0.0
Dortmund,St Pauli,3,2,1.0,0.0,5.0,5.0,3.0,1.0,0.0,0.0
FC Koln,Mainz,2,1,0.0,1.0,9.0,5.0,4.0,4.0,0.0,0.0
Hamburg,M'gladbach,0,0,0.0,0.0,2.0,5.0,1.0,2.0,0.0,0.0
Hoffenheim,Leverkusen,1,0,1.0,0.0,3.0,5.0,2.0,1.0,0.0,0.0
Wolfsburg,Heidenheim,1,1,0.0,1.0,9.0,6.0,4.0,3.0,0.0,0.0
RB Leipzig,Bayern Munich,1,5,1.0,0.0,5.0,9.0,1.0,0.0,0.0,0.0
Stuttgart,Union Berlin,1,1,0.0,0.0,3.0,8.0,1.0,1.0,0.0,0.0
Augsburg,Freiburg,2,2,0.0,0.0,9.0,6.0,3.0,2.0,0.0,0.0
St Pauli,Hamburg,0,0,0.0,0.0,5.0,4.0,1.0,1.0,0.0,0.0
Bayern Munich,Augsburg,1,2,1.0,0.0,9.0,3.0,1.0,1.0,0.0,0.0
Ein Frankfurt,Hoffenheim,1,3,1.0,0.0,6.0,6.0,0.0,4.0,0.0,0.0
Heidenheim,RB Leipzig,0,3,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0
Leverkusen,Werder Bremen,1,0,1.0,0.0,5.0,5.0,2.0,3.0,0.0,0.0
Mainz,Wolfsburg,3,1,0.0,1.0,15.0,1.0,3.0,2.0,0.0,0.0
Union Berlin,Dortmund,0,3,0.0,1.0,7.0,2.0,0.0,1.0,0.0,0.0
M'gladbach,Stuttgart,0,3,0.0,1.0,1.0,4.0,1.0,1.0,0.0,0.0
Freiburg,FC Koln,2,1,2.0,1.0,5.0,5.0,1.0,2.0,0.0,0.0
St Pauli,RB Leipzig,1,1,0.0,0.0,4.0,3.0,0.0,1.0,0.0,0.0
Werder Bremen,Hoffenheim,0,2,0.0,1.0,6.0,7.0,2.0,2.0,0.0,1.0
FC Koln,Wolfsburg,1,0,1.0,0.0,3.0,4.0,1.0,4.0,0.0,0.0
Augsburg,St Pauli,2,1,1.0,1.0,5.0,5.0,3.0,1.0,0.0,0.0
Ein Frankfurt,Leverkusen,1,3,0.0,2.0,8.0,3.0,3.0,1.0,1.0,0.0
Hoffenheim,Union Berlin,3,1,2.0,0.0,3.0,10.0,2.0,2.0,0.0,0.0
RB Leipzig,Mainz,1,2,1.0,1.0,5.0,4.0,0.0,4.0,0.0,0.0
Werder Bremen,M'gladbach,1,1,0.0,0.0,7.0,3.0,0.0,1.0,0.0,0.0
Hamburg,Bayern Munich,2,2,1.0,1.0,3.0,9.0,6.0,4.0,0.0,0.0
Stuttgart,Freiburg,1,0,0.0,0.0,6.0,2.0,3.0,1.0,0.0,0.0
Dortmund,Heidenheim,3,2,1.0,1.0,12.0,3.0,2.0,2.0,0.0,0.0
Union Berlin,Ein Frankfurt,1,1,0.0,0.0,5.0,2.0,4.0,3.0,0.0,1.0
Freiburg,Werder Bremen,1,0,1.0,0.0,4.0,8.0,0.0,1.0,1.0,0.0
Heidenheim,Hamburg,0,2,0.0,1.0,10.0,8.0,0.0,2.0,0.0,0.0
Mainz,Augsburg,2,0,1.0,0.0,6.0,4.0,2.0,2.0,0.0,0.0
St Pauli,Stuttgart,2,1,1.0,0.0,5.0,5.0,0.0,2.0,0.0,0.0
Wolfsburg,Dortmund,1,2,0.0,1.0,4.0,8.0,1.0,1.0,0.0,0.0
M'gladbach,Leverkusen,1,1,1.0,1.0,2.0,2.0,2.0,3.0,0.0,0.0
FC Koln,RB Leipzig,1,2,0.0,1.0,4.0,3.0,1.0,4.0,0.0,0.0
Bayern Munich,Hoffenheim,5,1,3.0,1.0,8.0,3.0,2.0,2.0,0.0,1.0
Dortmund,Mainz,4,0,3.0,0.0,7.0,2.0,3.0,2.0,0.0,0.0
Ein Frankfurt,M'gladbach,3,0,2.0,0.0,2.0,8.0,3.0,2.0,0.0,0.0
Hamburg,Union Berlin,3,2,2.0,1.0,6.0,3.0,3.0,0.0,0.0,0.0
Hoffenheim,Freiburg,3,0,0.0,0.0,6.0,6.0,3.0,1.0,0.0,0.0
Leverkusen,St Pauli,4,0,2.0,0.0,8.0,3.0,0.0,1.0,0.0,0.0
Werder Bremen,Bayern Munich,0,3,0.0,2.0,2.0,4.0,3.0,1.0,0.0,0.0
Stuttgart,FC Koln,3,1,1.0,0.0,2.0,5.0,4.0,1.0,0.0,0.0
Augsburg,Heidenheim,1,0,0.0,0.0,4.0,5.0,1.0,2.0,0.0,0.0
RB Leipzig,Wolfsburg,2,2,0.0,0.0,6.0,2.0,1.0,2.0,0.0,0.0
Mainz,Hamburg,1,1,1.0,0.0,7.0,2.0,3.0,2.0,0.0,0.0
Bayern Munich,Ein Frankfurt,3,2,2.0,0.0,8.0,2.0,0.0,3.0,0.0,0.0
FC Koln,Hoffenheim,2,2,1.0,1.0,3.0,10.0,1.0,3.0,0.0,0.0
Union Berlin,Leverkusen,1,0,1.0,0.0,4.0,5.0,5.0,2.0,0.0,0.0
Wolfsburg,Augsburg,2,3,1.0,0.0,4.0,10.0,3.0,4.0,0.0,0.0
RB Leipzig,Dortmund,2,2,2.0,0.0,6.0,2.0,3.0,4.0,0.0,0.0
Freiburg,M'gladbach,2,1,1.0,0.0,3.0,3.0,1.0,2.0,0.0,0.0
St Pauli,Werder Bremen,2,1,0.0,0.0,1.0,5.0,2.0,6.0,0.0,0.0
Heidenheim,Stuttgart,3,3,2.0,2.0,3.0,4.0,1.0,2.0,0.0,0.0
Augsburg,FC Koln,2,0,0.0,0.0,6.0,9.0,4.0,1.0,0.0,0.0
Hoffenheim,St Pauli,0,1,0.0,1.0,10.0,3.0,1.0,2.0,0.0,0.0
Leverkusen,Mainz,1,1,0.0,0.0,6.0,2.0,1.0,2.0,0.0,0.0
M'gladbach,Union Berlin,1,0,0.0,0.0,6.0,2.0,4.0,5.0,0.0,0.0
Werder Bremen,Heidenheim,2,0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0
Dortmund,Bayern Munich,2,3,1.0,0.0,5.0,2.0,1.0,0.0,0.0,0.0
