HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,HC,AC,HY,AY,HR,AR
Pau FC,Grenoble,2,2,1.0,0.0,9.0,5.0,1.0,2.0,0.0,0.0
Guingamp,Troyes,1,0,0.0,0.0,3.0,4.0,3.0,5.0,1.0,0.0
Red Star,Boulogne,2,2,1.0,0.0,8.0,3.0,4.0,2.0,1.0,0.0
Reims,St Etienne,1,0,0.0,0.0,5.0,2.0,3.0,3.0,1.0,0.0
Le Mans,Dunkerque,1,0,0.0,0.0,1.0,2.0,4.0,2.0,0.0,0.0
Bastia,Nancy,0,0,0.0,0.0,8.0,1.0,3.0,2.0,0.0,0.0
Clermont,Reims,0,1,0.0,0.0,2.0,5.0,1.0,3.0,1.0,1.0
Grenoble,Amiens,2,1,1.0,0.0,6.0,7.0,3.0,2.0,0.0,0.0
Laval,Pau FC,0,1,0.0,1.0,8.0,2.0,2.0,1.0,0.0,0.0
Montpellier,Guingamp,3,1,2.0,1.0,3.0,6.0,3.0,6.0,0.0,0.0
Rodez,Red Star,1,1,1.0,1.0,5.0,2.0,2.0,0.0,0.0,0.0
Dunkerque,Annecy,0,1,0.0,1.0,5.0,5.0,1.0,2.0,0.0,0.0
Troyes,Le Mans,0,2,0.0,2.0,3.0,3.0,3.0,6.0,0.0,1.0
St Etienne,Boulogne,0,1,0.0,1.0,2.0,7.0,3.0,2.0,1.0,0.0
Annecy,Grenoble,1,1,1.0,0.0,7.0,0.0,4.0,2.0,0.0,1.0
Boulogne,Rodez,1,2,0.0,1.0,4.0,2.0,4.0,2.0,0.0,0.0
Dunkerque,Guingamp,0,0,0.0,0.0,5.0,4.0,1.0,2.0,1.0,0.0
Red Star,Pau FC,0,3,0.0,0.0,8.0,1.0,3.0,2.0,0.0,0.0
Reims,Bastia,0,0,0.0,0.0,7.0,2.0,1.0,3.0,0.0,0.0
Le Mans,Laval,1,1,0.0,0.0,10.0,4.0,3.0,3.0,0.0,0.0
Nancy,Troyes,2,1,1.0,1.0,4.0,7.0,3.0,2.0,0.0,0.0
St Etienne,Montpellier,1,0,0.0,0.0,3.0,6.0,1.0,2.0,0.0,0.0
Amiens,Clermont,4,3,3.0,2.0,7.0,4.0,2.0,1.0,0.0,0.0
Amiens,Dunkerque,1,4,0.0,1.0,5.0,4.0,1.0,1.0,0.0,0.0
Clermont,Rodez,1,2,1.0,1.0,3.0,5.0,2.0,3.0,0.0,0.0
Laval,Annecy,2,2,1.0,0.0,4.0,6.0,3.0,1.0,0.0,0.0
Pau FC,Boulogne,1,2,0.0,0.0,5.0,3.0,1.0,4.0,1.0,0.0
Red Star,Nancy,2,1,1.0,0.0,8.0,2.0,3.0,1.0,0.0,0.0
Grenoble,Reims,0,0,0.0,0.0,3.0,12.0,1.0,2.0,0.0,0.0
Montpellier,Le Mans,4,2,1.0,1.0,4.0,6.0,0.0,2.0,0.0,0.0
Guingamp,St Etienne,1,2,0.0,2.0,6.0,3.0,2.0,1.0,0.0,0.0
Bastia,Troyes,0,0,0.0,0.0,5.0,2.0,2.0,3.0,0.0,0.0
Annecy,Red Star,2,1,0.0,0.0,2.0,4.0,3.0,2.0,0.0,0.0
Boulogne,Clermont,0,2,0.0,0.0,7.0,4.0,3.0,3.0,0.0,0.0
Dunkerque,Bastia,1,1,1.0,1.0,3.0,5.0,3.0,1.0,0.0,0.0
Nancy,Grenoble,0,0,0.0,0.0,12.0,3.0,1.0,1.0,0.0,1.0
Rodez,Montpellier,1,0,0.0,0.0,6.0,6.0,1.0,3.0,0.0,0.0
Reims,Amiens,0,0,0.0,0.0,8.0,3.0,1.0,3.0,0.0,0.0
Troyes,Pau FC,4,3,2.0,2.0,5.0,2.0,5.0,3.0,0.0,0.0
St Etienne,Laval,2,1,2.0,1.0,10.0,2.0,3.0,1.0,0.0,0.0
Le Mans,Guingamp,1,1,1.0,0.0,3.0,4.0,3.0,1.0,0.0,0.0
Bastia,Annecy,0,2,0.0,2.0,3.0,5.0,1.0,3.0,1.0,0.0
Clermont,Dunkerque,2,1,0.0,1.0,7.0,7.0,1.0,4.0,0.0,0.0
Grenoble,Boulogne,0,0,0.0,0.0,4.0,4.0,2.0,1.0,0.0,0.0
Laval,Nancy,1,1,1.0,0.0,2.0,10.0,2.0,1.0,0.0,0.0
Montpellier,Reims,0,0,0.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0
Guingamp,Rodez,0,0,0.0,0.0,5.0,6.0,0.0,3.0,0.0,0.0
Red Star,Le Mans,0,0,0.0,0.0,6.0,4.0,2.0,3.0,0.0,0.0
Pau FC,St Etienne,0,3,0.0,1.0,5.0,4.0,2.0,1.0,0.0,0.0
Amiens,Troyes,0,2,0.0,0.0,8.0,4.0,1.0,1.0,0.0,0.0
Boulogne,Amiens,4,2,1.0,1.0,6.0,5.0,3.0,2.0,0.0,1.0
Laval,Guingamp,2,2,1.0,0.0,6.0,7.0,1.0,2.0,0.0,0.0
Nancy,Montpellier,0,3,0.0,1.0,4.0,6.0,2.0,3.0,1.0,1.0
Pau FC,Bastia,2,2,2.0,1.0,4.0,5.0,1.0,3.0,0.0,0.0
Rodez,Grenoble,1,0,0.0,0.0,7.0,1.0,3.0,2.0,0.0,0.0
Le Mans,Annecy,3,0,2.0,0.0,6.0,5.0,4.0,0.0,0.0,0.0
Troyes,Clermont,2,1,0.0,0.0,6.0,1.0,1.0,2.0,0.0,0.0
St Etienne,Red Star,2,0,0.0,0.0,8.0,7.0,1.0,1.0,0.0,0.0
Dunkerque,Reims,1,1,1.0,0.0,4.0,4.0,2.0,2.0,0.0,0.0
Bastia,Boulogne,0,1,0.0,1.0,8.0,2.0,3.0,1.0,0.0,0.0
Clermont,Pau FC,0,1,0.0,1.0,5.0,0.0,2.0,2.0,0.0,0.0
Guingamp,Amiens,1,0,1.0,0.0,6.0,4.0,1.0,3.0,0.0,0.0
Montpellier,Laval,2,0,0.0,0.0,5.0,3.0,0.0,2.0,0.0,0.0
Nancy,Le Mans,2,4,1.0,1.0,4.0,7.0,1.0,1.0,0.0,0.0
Red Star,Dunkerque,1,0,1.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0
Reims,Rodez,1,2,1.0,0.0,6.0,5.0,2.0,2.0,1.0,0.0
Grenoble,St Etienne,0,0,0.0,0.0,5.0,4.0,1.0,2.0,0.0,0.0
Annecy,Troyes,1,2,1.0,0.0,2.0,1.0,5.0,1.0,1.0,0.0
Ajaccio,Rodez,1,0,0.0,0.0,3.0,4.0,2.0,0.0,0.0,0.0
Amiens,Red Star,3,0,1.0,0.0,6.0,3.0,1.0,0.0,0.0,0.0
Clermont,Pau FC,2,2,1.0,2.0,4.0,6.0,1.0,3.0,0.0,1.0
