HomeTeam,AwayTeam,FTHG,FTAG
Haugesund,Bodo/Glimt,1,2
Rosenborg,Sarpsborg 08,2,0
Sogndal,Lillestrom,0,1
Molde,Aalesund,5,0
Sarpsborg 08,Odd,2,2
Aalesund,Stromsgodset,2,0
Bodo/Glimt,Valerenga,4,3
Lillestrom,Haugesund,2,0
Stabaek,Sandnes,1,1
Start,Sogndal,3,2
Viking,Rosenborg,1,2
Brann,Molde,0,1
Rosenborg,Bodo/Glimt,3,1
Odd,Viking,4,1
Stromsgodset,Brann,1,4
Sandnes,Sarpsborg 08,0,2
Sogndal,Aalesund,1,1
Start,Stabaek,2,3
Valerenga,Haugesund,4,1
Molde,Lillestrom,3,2
Brann,Sandnes,1,1
Bodo/Glimt,Stromsgodset,0,4
Valerenga,Molde,0,2
Viking,Start,0,1
Aalesund,Stabaek,3,0
Lillestrom,Odd,2,0
Sarpsborg 08,Sogndal,3,1
Haugesund,Rosenborg,2,1
Sandnes,Valerenga,2,1
Molde,Bodo/Glimt,2,1
Sogndal,Haugesund,4,1
Stromsgodset,Viking,2,1
Stabaek,Lillestrom,2,0
Odd,Brann,4,0
Start,Sarpsborg 08,3,1
Rosenborg,Aalesund,3,0
Lillestrom,Rosenborg,0,2
Aalesund,Odd,2,2
Viking,Molde,1,2
Sarpsborg 08,Stromsgodset,0,0
Bodo/Glimt,Stabaek,1,1
Haugesund,Sandnes,2,0
Valerenga,Sogndal,2,1
Brann,Start,1,2
Brann,Sarpsborg 08,1,2
Start,Aalesund,1,2
Molde,Haugesund,1,2
Stromsgodset,Lillestrom,2,1
Odd,Bodo/Glimt,4,3
Sandnes,Sogndal,1,0
Stabaek,Viking,1,1
Rosenborg,Valerenga,3,2
Valerenga,Odd,1,2
Haugesund,Stromsgodset,3,2
Rosenborg,Sandnes,3,1
Sarpsborg 08,Stabaek,1,1
Lillestrom,Start,4,1
Sogndal,Molde,0,1
Viking,Aalesund,1,2
Bodo/Glimt,Brann,2,1
Aalesund,Valerenga,4,1
Brann,Sogndal,2,1
Lillestrom,Bodo/Glimt,4,0
Odd,Rosenborg,0,1
Stabaek,Haugesund,0,1
Start,Sandnes,3,3
Stromsgodset,Molde,2,0
Viking,Sarpsborg 08,1,0
Bodo/Glimt,Viking,3,2
Haugesund,Brann,2,3
Molde,Odd,2,0
Rosenborg,Stromsgodset,4,1
Sandnes,Aalesund,1,2
Sarpsborg 08,Lillestrom,3,2
Sogndal,Stabaek,0,2
Valerenga,Start,1,0
Brann,Mjondalen,1,1
Mjondalen,Brann,3,0
Mjondalen,Viking,1,0
Rosenborg,Aalesund,5,0
Sandefjord,Bodo/Glimt,3,1
Stabaek,Haugesund,1,1
Tromso,Sarpsborg 08,0,1
Valerenga,Stromsgodset,3,1
Lillestrom,Start,1,1
Molde,Odd,1,2
Sarpsborg 08,Valerenga,1,1
Bodo/Glimt,Molde,1,3
Stromsgodset,Mjondalen,1,1
Aalesund,Lillestrom,1,1
Haugesund,Rosenborg,0,6
Odd,Stabaek,2,0
Start,Sandefjord,2,1
Viking,Tromso,3,1
Valerenga,Haugesund,2,0
Mjondalen,Start,1,1
Rosenborg,Stromsgodset,1,1
Bodo/Glimt,Odd,2,4
Molde,Aalesund,5,1
Sandefjord,Sarpsborg 08,1,0
Stabaek,Viking,1,0
Tromso,Lillestrom,1,1
Start,Valerenga,2,3
Odd,Mjondalen,2,2
Viking,Rosenborg,1,4
Aalesund,Tromso,0,2
Haugesund,Molde,0,0
Lillestrom,Stabaek,0,2
Sarpsborg 08,Bodo/Glimt,2,2
Stromsgodset,Sandefjord,3,2
Molde,Stromsgodset,3,1
Sarpsborg 08,Odd,2,0
Bodo/Glimt,Haugesund,1,2
Sandefjord,Viking,1,2
Tromso,Stabaek,0,2
Valerenga,Aalesund,1,2
Mjondalen,Lillestrom,1,4
Rosenborg,Start,3,2
Stromsgodset,Sarpsborg 08,1,1
Aalesund,Bodo/Glimt,2,0
Start,Tromso,3,1
Haugesund,Sandefjord,2,1
Lillestrom,Valerenga,1,1
Stabaek,Mjondalen,1,0
Odd,Rosenborg,1,2
Viking,Molde,2,1
Mjondalen,Tromso,4,3
Rosenborg,Lillestrom,3,0
Valerenga,Stabaek,0,2
Sandefjord,Aalesund,1,3
Bodo/Glimt,Stromsgodset,3,5
Sarpsborg 08,Haugesund,3,0
Viking,Odd,1,1
Molde,Start,4,0
Mjondalen,Rosenborg,3,2
Tromso,Valerenga,4,5
Aalesund,Sarpsborg 08,2,2
Haugesund,Viking,0,2
Lillestrom,Molde,2,1
Odd,Stromsgodset,2,0
Stabaek,Sandefjord,4,0
Start,Bodo/Glimt,1,1
Bodo/Glimt,Tromso,1,0
Valerenga,Mjondalen,4,2
Molde,Stabaek,3,3
Odd,Haugesund,0,0
Rosenborg,Sandefjord,5,1
Sarpsborg 08,Lillestrom,1,3
Stromsgodset,Aalesund,3,1
Viking,Start,1,0
Mjondalen,Molde,0,3
Haugesund,Stromsgodset,4,0
Lillestrom,Bodo/Glimt,3,0
Tromso,Odd,2,2
Aalesund,Viking,0,4
Stabaek,Rosenborg,2,3
Sandefjord,Valerenga,0,3
Start,Sarpsborg 08,1,2
Odd,Aalesund,1,1
Haugesund,Start,0,2
Molde,Sandefjord,6,1
Stromsgodset,Lillestrom,2,0
Bodo/Glimt,Mjondalen,5,1
Sarpsborg 08,Stabaek,0,1
Viking,Valerenga,3,4
Rosenborg,Tromso,1,1
Tromso,Molde,2,0
Valerenga,Rosenborg,1,2
Sandefjord,Odd,0,1
Aalesund,Haugesund,2,1
Mjondalen,Sarpsborg 08,1,1
Stabaek,Bodo/Glimt,3,2
Start,Stromsgodset,0,1
Lillestrom,Viking,2,1
Odd,Start,3,3
Sandefjord,Lillestrom,0,0
Molde,Valerenga,0,0
Bodo/Glimt,Viking,0,3
Aalesund,Stabaek,1,1
Haugesund,Mjondalen,1,1
Stromsgodset,Tromso,2,1
Sarpsborg 08,Rosenborg,0,2
Start,Aalesund,3,1
Rosenborg,Molde,1,1
Stabaek,Stromsgodset,3,2
Viking,Sarpsborg 08,3,1
Lillestrom,Odd,1,1
Mjondalen,Sandefjord,2,2
Tromso,Haugesund,2,0
