HomeTeam,AwayTeam,FTHG,FTAG
Djurgarden,Orebro,0,3
Falkenbergs,Helsingborg,2,0
Hacken,Gefle,3,1
AIK,Atvidabergs,4,1
Norrkoping,Orebro,2,0
Elfsborg,Djurgarden,0,1
Halmstad,Falkenbergs,4,0
Malmo FF,Brommapojkarna,2,0
Mjallby,Kalmar,0,2
Helsingborg,Goteborg,0,3
Atvidabergs,Malmo FF,2,1
Brommapojkarna,Elfsborg,0,1
Djurgarden,Norrkoping,1,1
Falkenbergs,Mjallby,1,1
Gefle,Helsingborg,2,1
Goteborg,Halmstad,5,1
Kalmar,AIK,1,1
Orebro,Hacken,5,2
Ljungskile,Gefle,1,3
Gefle,Ljungskile,1,0
Hammarby,Hacken,2,0
Kalmar,Helsingborg,0,0
Falkenbergs,Gefle,0,2
Goteborg,Atvidabergs,1,0
Djurgarden,Elfsborg,1,2
Norrkoping,Orebro,1,1
AIK,Halmstad,2,1
Sundsvall,Malmo FF,1,4
Gefle,Kalmar,2,0
Helsingborg,Falkenbergs,0,0
Orebro,Goteborg,0,2
Elfsborg,Hammarby,1,1
Atvidabergs,Sundsvall,2,3
Hacken,Djurgarden,1,1
Halmstad,Norrkoping,0,3
Malmo FF,AIK,0,0
Falkenbergs,Orebro,2,0
Halmstad,Helsingborg,1,2
AIK,Gefle,3,1
Goteborg,Malmo FF,0,1
Kalmar,Atvidabergs,2,1
Norrkoping,Elfsborg,0,4
Sundsvall,Hacken,1,1
Hammarby,Djurgarden,2,1
Djurgarden,Kalmar,1,0
Gefle,Halmstad,0,0
Atvidabergs,Falkenbergs,3,1
Hacken,Goteborg,1,2
Helsingborg,Norrkoping,3,1
Orebro,Sundsvall,1,3
Malmo FF,Hammarby,3,1
Elfsborg,AIK,3,2
Falkenbergs,Malmo FF,3,3
Hammarby,Atvidabergs,2,1
Halmstad,Elfsborg,1,0
Sundsvall,Djurgarden,0,2
AIK,Orebro,3,0
Kalmar,Hacken,0,1
Norrkoping,Gefle,4,1
Goteborg,Helsingborg,3,1
Djurgarden,Falkenbergs,3,1
Elfsborg,Kalmar,2,1
Malmo FF,Halmstad,3,1
Atvidabergs,AIK,1,1
Hacken,Norrkoping,0,2
Gefle,Goteborg,0,0
Helsingborg,Sundsvall,2,0
Orebro,Hammarby,2,2
Norrkoping,Atvidabergs,2,1
Sundsvall,Elfsborg,0,1
Djurgarden,Gefle,5,1
Malmo FF,Helsingborg,3,1
Goteborg,Falkenbergs,2,1
Halmstad,Hacken,0,2
Kalmar,Orebro,3,0
AIK,Hammarby,2,0
Kalmar,Goteborg,0,2
Helsingborg,Gefle,1,2
Falkenbergs,Halmstad,1,0
AIK,Norrkoping,2,2
Hacken,Orebro,2,0
Atvidabergs,Djurgarden,2,3
Hammarby,Sundsvall,1,2
Elfsborg,Malmo FF,2,2
Halmstad,Djurgarden,2,3
Falkenbergs,Kalmar,1,3
Elfsborg,Helsingborg,2,1
Norrkoping,Hammarby,1,0
Orebro,Atvidabergs,2,1
Gefle,Sundsvall,3,1
Malmo FF,Hacken,0,3
Goteborg,AIK,3,0
Halmstad,Goteborg,1,2
Orebro,Gefle,1,0
Atvidabergs,Elfsborg,1,2
Kalmar,Malmo FF,2,1
Hacken,Falkenbergs,0,2
Helsingborg,Hammarby,1,0
Sundsvall,Norrkoping,0,1
Djurgarden,AIK,2,2
Gefle,Hacken,2,0
Falkenbergs,Sundsvall,1,1
Hammarby,Halmstad,2,2
Norrkoping,Kalmar,2,1
AIK,Helsingborg,3,1
Elfsborg,Orebro,2,2
Malmo FF,Atvidabergs,3,0
Goteborg,Djurgarden,0,0
AIK,Falkenbergs,4,3
Atvidabergs,Hacken,1,1
Halmstad,Sundsvall,1,0
Orebro,Helsingborg,0,0
Gefle,Malmo FF,1,2
Djurgarden,Norrkoping,1,1
Kalmar,Hammarby,2,2
Goteborg,Elfsborg,1,0
Hacken,AIK,0,0
Helsingborg,Atvidabergs,3,0
Orebro,Halmstad,1,1
Hammarby,Goteborg,0,1
Sundsvall,Kalmar,1,1
Elfsborg,Gefle,5,1
Malmo FF,Djurgarden,1,1
Norrkoping,Falkenbergs,2,0
Atvidabergs,Halmstad,0,0
Djurgarden,Orebro,2,0
Norrkoping,Malmo FF,3,1
Falkenbergs,Elfsborg,2,2
Hacken,Helsingborg,3,2
Kalmar,AIK,0,0
Sundsvall,Goteborg,2,2
Gefle,Hammarby,1,1
