HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,HC,AC,HY,AY,HR,AR
Nacional,Porto,2,0,2,0,1,10,3,6,0,0
Benfica,Famalicao,4,0,2,0,7,2,3,0,0,0
Santa Clara,Estoril,2,3,1,2,7,1,2,2,0,0
Rio Ave,Sp Lisbon,0,3,0,2,0,8,1,1,0,0
Guimaraes,Arouca,2,2,2,0,9,5,1,3,0,0
Moreirense,Farense,0,0,0,0,6,3,2,4,0,0
Nacional,AVS,3,1,3,1,4,6,2,4,0,0
Estrela,Sp Braga,0,1,0,0,1,8,3,1,0,0
Gil Vicente,Porto,3,1,1,0,4,6,3,6,0,1
Boavista,Casa Pia,2,3,1,2,2,3,3,2,1,0
Arouca,Moreirense,1,0,0,0,10,2,3,0,0,0
Famalicao,Estrela,0,0,0,0,5,2,1,3,0,0
Farense,Rio Ave,1,2,0,1,9,2,5,4,0,0
Casa Pia,Benfica,3,1,1,1,2,9,2,0,0,0
Sp Lisbon,Nacional,2,0,1,0,6,2,1,1,0,0
Estoril,Guimaraes,1,0,0,0,2,5,3,3,0,0
Porto,Santa Clara,1,1,0,1,7,2,0,0,0,0
Sp Braga,Boavista,3,0,2,0,11,3,2,0,0,1
AVS,Gil Vicente,1,0,0,0,1,8,3,1,0,0
Boavista,Famalicao,0,2,0,1,2,7,3,1,0,0
Nacional,Arouca,1,2,1,2,3,3,5,1,0,1
Santa Clara,Casa Pia,2,1,0,1,5,2,2,2,0,0
Gil Vicente,Estoril,1,2,1,1,3,3,0,1,1,0
Guimaraes,AVS,2,0,0,0,8,2,1,5,0,1
Sp Lisbon,Farense,3,1,2,1,9,1,1,0,0,0
Estrela,Benfica,2,3,1,3,0,7,3,2,0,0
Moreirense,Sp Braga,1,2,1,0,1,9,2,1,0,0
Rio Ave,Porto,2,2,1,0,3,5,1,3,1,0
Porto,Sp Lisbon,1,1,0,1,6,3,3,4,0,2
AVS,Santa Clara,1,2,0,0,2,3,0,0,0,0
Benfica,Moreirense,3,2,3,1,6,6,0,1,0,0
Famalicao,Guimaraes,0,0,0,0,4,11,3,2,0,0
Estoril,Boavista,2,1,1,0,5,3,2,1,0,0
Farense,Nacional,0,2,0,0,12,3,1,4,1,1
Sp Braga,Gil Vicente,2,0,1,0,4,2,0,0,0,1
Casa Pia,Estrela,1,0,1,0,5,2,4,4,0,0
