HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,HC,AC,HY,AY,HR,AR
Schalke 04,Bielefeld,1,0,1,0,9,2,0,2,0,0
Darmstadt,Holstein Kiel,2,0,0,0,1,5,4,2,0,1
Nurnberg,Fortuna Dusseldorf,0,1,0,0,3,5,1,2,0,0
Paderborn,Braunschweig,1,1,0,0,9,5,1,2,0,1
Bochum,Kaiserslautern,3,2,1,1,5,6,3,4,0,0
Hannover,Greuther Furth,1,2,0,1,17,5,2,1,0,0
Karlsruhe,Dresden,3,3,1,3,7,5,2,0,0,0
Preußen Münster,Hertha,1,2,0,1,4,8,2,2,0,0
Greuther Furth,Elversberg,2,0,1,0,2,6,1,2,0,0
Magdeburg,Darmstadt,1,1,0,0,8,1,3,1,0,0
Bielefeld,Paderborn,2,2,1,0,4,1,3,2,0,0
Braunschweig,Fortuna Dusseldorf,1,0,0,0,4,5,2,3,0,0
Holstein Kiel,Nurnberg,2,3,2,2,7,1,3,5,0,0
Hertha,Bochum,1,1,1,0,5,6,2,3,0,0
Dresden,Preußen Münster,6,0,3,0,5,4,1,2,0,0
Kaiserslautern,Karlsruhe,3,0,2,0,5,2,1,3,0,0
Schalke 04,Hannover,2,2,2,0,4,2,1,2,1,0
FC Koln,Hamburg,1,2,0,2,6,3,2,2,0,0
Hannover,Regensburg,2,0,2,0,5,3,1,0,0,0
Hertha,Paderborn,1,2,0,1,1,8,2,1,0,0
Karlsruhe,Nurnberg,3,2,1,2,7,3,2,4,0,0
Magdeburg,Elversberg,0,0,0,0,11,1,3,2,0,0
Schalke 04,Braunschweig,5,1,2,1,3,3,2,2,0,0
Darmstadt,Fortuna Dusseldorf,0,2,0,0,7,6,2,2,1,0
Greuther Furth,Preußen Münster,3,1,1,1,6,5,1,2,0,0
Ulm,Kaiserslautern,1,2,0,0,6,7,2,3,0,0
Kaiserslautern,Greuther Furth,2,2,1,2,8,5,3,1,0,0
Regensburg,Ulm,1,0,1,0,5,4,3,2,0,0
Elversberg,FC Koln,2,2,0,1,4,13,3,2,0,0
Fortuna Dusseldorf,Karlsruhe,0,0,0,0,7,4,2,1,0,0
Nurnberg,Schalke 04,3,1,0,1,1,7,3,4,1,1
Hamburg,Hertha,1,1,1,0,9,11,2,2,0,0
Braunschweig,Magdeburg,1,3,0,1,10,2,0,1,0,0
Paderborn,Darmstadt,3,1,0,1,7,6,1,1,0,0
Preußen Münster,Hannover,0,0,0,0,7,6,3,1,0,0
Hannover,Hamburg,1,0,0,0,1,3,4,4,0,1
Karlsruhe,Elversberg,3,2,1,1,7,3,2,0,0,0
Greuther Furth,Paderborn,1,1,0,0,7,5,2,4,0,0
Hertha,Regensburg,2,0,0,0,8,2,4,2,0,1
Preußen Münster,Kaiserslautern,0,1,0,0,4,2,4,4,0,0
FC Koln,Braunschweig,5,0,2,0,8,2,2,1,0,0
Darmstadt,Nurnberg,1,1,1,0,13,2,2,3,0,0
Magdeburg,Schalke 04,2,2,2,1,9,4,4,2,0,0
Ulm,Fortuna Dusseldorf,1,2,1,0,6,5,2,5,0,0
Fortuna Dusseldorf,Hannover,1,0,0,0,8,2,3,5,0,0
Regensburg,Greuther Furth,0,4,0,1,7,4,3,2,0,0
Elversberg,Darmstadt,4,0,2,0,8,11,2,3,0,0
Hamburg,Preußen Münster,4,1,3,0,7,10,0,0,0,0
Nurnberg,Magdeburg,0,4,0,1,3,9,0,1,0,0
Kaiserslautern,Hertha,3,4,2,1,11,7,1,1,0,0
Braunschweig,Karlsruhe,1,2,1,0,1,6,2,1,0,0
Paderborn,Ulm,0,0,0,0,4,4,3,3,0,0
Schalke 04,FC Koln,1,3,0,2,6,3,2,4,0,0
Karlsruhe,Schalke 04,2,0,1,0,4,3,4,1,0,0
Preußen Münster,Paderborn,3,3,1,1,7,6,2,3,0,0
Darmstadt,Braunschweig,1,1,1,0,2,10,1,7,0,0
Hannover,Kaiserslautern,3,1,1,0,10,3,5,3,0,0
Ulm,Nurnberg,1,2,0,0,2,6,5,6,0,1
FC Koln,Magdeburg,1,2,0,0,10,2,4,3,0,0
Greuther Furth,Elversberg,0,0,0,0,8,6,3,1,0,0
Hamburg,Regensburg,5,0,2,0,5,4,4,5,0,0
Hertha,Fortuna Dusseldorf,0,2,0,1,6,4,4,3,0,0
Paderborn,Hannover,2,1,1,1,5,11,2,2,0,0
Schalke 04,Darmstadt,3,5,3,1,3,3,4,7,0,0
Braunschweig,Greuther Furth,2,0,1,0,8,1,3,6,0,0
Fortuna Dusseldorf,FC Koln,2,2,1,1,4,8,2,2,0,0
Nurnberg,Hertha,0,2,0,1,7,4,2,3,0,0
Kaiserslautern,Hamburg,2,2,1,0,3,10,2,3,0,0
Elversberg,Ulm,1,3,0,1,9,8,3,2,0,0
Magdeburg,Karlsruhe,2,2,1,2,2,5,3,3,0,0
Regensburg,Preußen Münster,0,3,0,1,7,4,3,1,0,0
Greuther Furth,Fortuna Dusseldorf,1,2,1,1,6,0,1,1,0,0
Ulm,Braunschweig,3,1,2,0,3,5,2,5,0,1
Darmstadt,Magdeburg,1,2,1,1,8,4,4,5,0,1
Hamburg,Paderborn,2,2,0,0,7,3,3,3,0,0
Regensburg,Kaiserslautern,0,0,0,0,4,4,2,4,0,0
Preußen Münster,Schalke 04,1,2,0,0,7,4,3,3,0,0
FC Koln,Karlsruhe,4,4,4,2,3,8,0,3,0,0
Hannover,Nurnberg,2,0,0,0,7,4,2,2,0,0
Hertha,Elversberg,1,4,0,2,7,7,3,5,0,0
Karlsruhe,Darmstadt,3,3,2,1,3,6,4,1,0,0
Paderborn,Regensburg,3,0,1,0,9,6,2,3,0,0
Elversberg,Kaiserslautern,1,0,0,0,6,5,3,2,0,0
FC Koln,Ulm,2,0,1,0,7,4,4,1,0,1
Nurnberg,Preußen Münster,3,2,1,2,7,3,1,3,0,0
Schalke 04,Hertha,2,2,2,1,2,6,4,4,0,0
Braunschweig,Hannover,2,0,1,0,6,8,2,4,0,0
Fortuna Dusseldorf,Hamburg,0,3,0,1,10,3,2,2,1,0
Magdeburg,Greuther Furth,2,2,2,1,5,7,3,0,0,0
Darmstadt,FC Koln,5,1,2,1,3,6,2,3,0,0
Hertha,Braunschweig,3,1,0,1,7,5,4,1,0,1
Hannover,Schalke 04,1,0,1,0,7,2,0,4,0,0
Preußen Münster,Elversberg,1,1,1,0,3,8,4,2,0,0
Regensburg,Fortuna Dusseldorf,0,3,0,1,4,8,4,1,2,0
Kaiserslautern,Paderborn,3,0,1,0,5,5,3,3,0,1
Greuther Furth,Nurnberg,0,4,0,3,3,3,3,2,0,0
Hamburg,Magdeburg,3,1,3,0,4,7,2,2,1,0
Ulm,Karlsruhe,0,1,0,0,5,12,3,3,0,0
FC Koln,Paderborn,1,2,0,0,6,3,1,4,0,0
Nurnberg,Regensburg,8,3,3,2,3,3,0,3,0,0
Elversberg,Hamburg,4,2,1,1,6,3,0,0,0,0
Karlsruhe,Hertha,1,3,1,1,7,2,6,4,0,0
Schalke 04,Greuther Furth,3,4,1,3,6,5,6,3,1,0
Fortuna Dusseldorf,Kaiserslautern,3,4,1,1,4,3,2,3,0,0
Braunschweig,Preußen Münster,1,1,1,1,2,4,2,2,0,0
Darmstadt,Ulm,1,1,1,1,4,2,2,3,0,0
Magdeburg,Hannover,0,3,0,2,10,3,3,3,0,0
Preußen Münster,Fortuna Dusseldorf,1,0,1,0,3,11,0,2,0,0
Ulm,Schalke 04,0,0,0,0,2,3,2,3,0,0
Greuther Furth,Darmstadt,1,5,0,3,0,3,1,0,0,0
